amount,instructionAction,instructionOrder,userAddress,txSignature,timestamp,currencyName,currencyAddress,senderAddress,senderTokenMint,receiverAddress,instructionOrderPair,amount_x,instructionAction_x,instructionOrder_x,userAddress_x,timestamp_x,currencyName_x,currencyAddress_x,senderAddress_x,senderTokenMint_x,receiverAddress_x,shareTokenPrice,globalId,vaultAuthority,shareTokenMint,depositTokenSymbol,depositTokenCoingeckoId,userAction
86133.693821,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,bg6E7AZXBncewukqYXxZmEzP6MtjzQ52fNrDdKuYDv1tf7Mjm5vgMKN22ycwit7CmmmL93fzhWcUWGTwvi9ae6h,2022-02-11T08:26:02Z,,2uTkms42P62dJ7JRaefc1HFkvyBeMP28J6MPmH1gVHoT,,,EA29Xf3HGMtYziw7UKZDUKby7gkoCbXwmiNKwc7z54Ax,0-2,86403.199394,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-02-11T08:26:02Z,USD Coin,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,EA29Xf3HGMtYziw7UKZDUKby7gkoCbXwmiNKwc7z54Ax,2sEgQbmKFLQtYy5JMnKPfhRmFHJh2BRFfwxLdGazkFbQ,EA29Xf3HGMtYziw7UKZDUKby7gkoCbXwmiNKwc7z54Ax,1.0031289215758015,mainnet_income_put_eth,EA29Xf3HGMtYziw7UKZDUKby7gkoCbXwmiNKwc7z54Ax,2uTkms42P62dJ7JRaefc1HFkvyBeMP28J6MPmH1gVHoT,USDC,usd-coin,EndRound
41936.82513,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,fdm1ZQBWWKrTLZXwfLQfTJuKQMy5aEvBtouUGawL2JLQ8uUu39MuTKefXdNqGAQMsnAi9SGXtAb2LmN6czASNjx,2022-03-04T02:50:19Z,,7wDh4VCTPwx41kvbLE6fkFgMEjnqw7NpGJvQtNabCm2B,,,7KqHFuUksvNhrWgoacKkqyp2RwfBNdypCYgK9nxD1d6K,0-2,43907.328551,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-03-04T02:50:19Z,Wrapped FTT (Sollet),AGFEad2et2ZJif9jaGpdMixQqvW5i81aBdvKe7PHNfz3,7KqHFuUksvNhrWgoacKkqyp2RwfBNdypCYgK9nxD1d6K,KYg9tFK3zsKXUKcPyspGq7E8VGRa575PooEfufhTJKM,7KqHFuUksvNhrWgoacKkqyp2RwfBNdypCYgK9nxD1d6K,1.0469874248918853,mainnet_income_call_ftt,7KqHFuUksvNhrWgoacKkqyp2RwfBNdypCYgK9nxD1d6K,7wDh4VCTPwx41kvbLE6fkFgMEjnqw7NpGJvQtNabCm2B,FTT,ftx-token,EndRound
5.756376,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,gVjD3turgn64THKwUmBPaaA9sreTJt7vzNbg3wdDWphT8t9oTUah941jmtRXk6UspsBTeRrbGfs8cXD2JziMQMz,2022-02-18T08:18:11Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,0-2,6.171564,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-02-18T08:18:11Z,Wrapped Bitcoin (Sollet),9n4nbM75f5Ui33ZbPYXn59EwSgE8CGsHtAeTH5YFeJ9E,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,DHoR7gSdojXS9VJGLbKnengFJ9zToEocWttQJ8Y48p6T,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,1.072126629671168,mainnet_income_call_btc,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,BTC,bitcoin,EndRound
26988.81893,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,hseVS7ZXXCR9oNabb9tLGtfnNSgELk5zrGHYB7j6utRNPEmZ5WCXBBDBZJCMNBfMZLJgrAincH1KYZzmSkJe6Ft,2022-02-25T03:09:19Z,,Fw8mw9zNyfngvBYuS2L6XWfvFE8fExQ3apZVw4Ery5oy,,,AQRGh6PU7LzDHvvoPNS7wVVQaCBeftw9kVDAnvuEjbs8,0-2,27143.262053,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-02-25T03:09:19Z,,Cvvh8nsKZet59nsDDo3orMa3rZnPWQhpgrMCVcRDRgip,AQRGh6PU7LzDHvvoPNS7wVVQaCBeftw9kVDAnvuEjbs8,HkW7hqUwzqecaFZosZRA7S1qKfnqnyEDjdKo6dwxARnf,AQRGh6PU7LzDHvvoPNS7wVVQaCBeftw9kVDAnvuEjbs8,1.005722485426301,mainnet_income_put_tsUSDC,AQRGh6PU7LzDHvvoPNS7wVVQaCBeftw9kVDAnvuEjbs8,Fw8mw9zNyfngvBYuS2L6XWfvFE8fExQ3apZVw4Ery5oy,tsUSDC,usd-coin,EndRound
728.170526077,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,nM5hgxKCnTLyRk16duzzZLjo5qRPDRh68xkHB7r2S3ZfqJRvaD3eq7pMJ5xhjNXikkF1ZbfLFYLyUYT9UyFR1p9,2022-02-11T08:29:00Z,,5VmdHqvRMbXivuC34w4Hux9zb1y9moiBEQmXDrTR1kV,,,A5MpyajTy6hdsg3S2em5ukcgY1ZBhxTxEKv8BgHajv1A,0-2,750.864112243,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-02-11T08:29:00Z,Socean staked SOL,5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,A5MpyajTy6hdsg3S2em5ukcgY1ZBhxTxEKv8BgHajv1A,EPDFSXCMDmN2Chsoq8t7JDkHnNaxQcoRRzCSMsujBtYo,A5MpyajTy6hdsg3S2em5ukcgY1ZBhxTxEKv8BgHajv1A,1.0311652083589007,mainnet_income_call_socean,A5MpyajTy6hdsg3S2em5ukcgY1ZBhxTxEKv8BgHajv1A,5VmdHqvRMbXivuC34w4Hux9zb1y9moiBEQmXDrTR1kV,scnSOL,socean-staked-sol,EndRound
677.551645695,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,5fAsEcoiMZiDeZTMfhvju9HrTF75CyBA3xubHeBzicbHpNtaCVEqMhpXHtejbnMhKww3eMFiETv43MkWWdp7BfXK,2022-03-04T02:33:12Z,,6UA3yn28XecAHLTwoCtjfzy3WcyQj1x13bxnH8urUiKt,,,6asST5hurmxJ8uFvh7ZRWkrMfSEzjEAJ4DNR1is3G6eH,0-2,716.741342739,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-03-04T02:33:12Z,Marinade staked SOL (mSOL),mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,6asST5hurmxJ8uFvh7ZRWkrMfSEzjEAJ4DNR1is3G6eH,GxceS159Ryw96W1nzEUDDoTKwEgmXq41u7MsZxTeKrZc,6asST5hurmxJ8uFvh7ZRWkrMfSEzjEAJ4DNR1is3G6eH,1.0578401621381954,mainnet_income_call_marinade,6asST5hurmxJ8uFvh7ZRWkrMfSEzjEAJ4DNR1is3G6eH,6UA3yn28XecAHLTwoCtjfzy3WcyQj1x13bxnH8urUiKt,mSOL,msol,EndRound
2453.769592,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,3Miwqe35XmA8rQT5686rWSqYq1s4L61ngExk3PseHG9agMEiYxer4H6UPhCGxV6rkG9NDTXS7UMbuh2L12v4jhhu,2022-03-25T03:36:04Z,,7wDh4VCTPwx41kvbLE6fkFgMEjnqw7NpGJvQtNabCm2B,,,7KqHFuUksvNhrWgoacKkqyp2RwfBNdypCYgK9nxD1d6K,0-2,2606.773834,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-03-25T03:36:04Z,Wrapped FTT (Sollet),AGFEad2et2ZJif9jaGpdMixQqvW5i81aBdvKe7PHNfz3,7KqHFuUksvNhrWgoacKkqyp2RwfBNdypCYgK9nxD1d6K,5ByCsG6iSyr99bAWjt3dmaDCKF6MnjTpuDUbbhgVi6sa,7KqHFuUksvNhrWgoacKkqyp2RwfBNdypCYgK9nxD1d6K,1.0623547714091977,mainnet_income_call_ftt,7KqHFuUksvNhrWgoacKkqyp2RwfBNdypCYgK9nxD1d6K,7wDh4VCTPwx41kvbLE6fkFgMEjnqw7NpGJvQtNabCm2B,FTT,ftx-token,EndRound
5419.263661,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2yBGtTD4r6RKM2nqwfoe9NviKtWicf5NYTZ9EDVm4AibtJChJPoxQR19Hv4zYiotRPrp2SAptsibgyWmaJdk4d3Q,2022-02-11T02:14:53Z,,SoAnGsHVqSyaN4MjWoPCcftC1V6oSeNxLJjF5TXrtuL,,,A6XsYxGj9wpqUZG81XwgQJ2zJ3efCbuWSQfnkHqUSmdM,0-2,5617.679217,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-02-11T02:14:53Z,Raydium,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,A6XsYxGj9wpqUZG81XwgQJ2zJ3efCbuWSQfnkHqUSmdM,3wRyqu5QfRTCUmqNzNSkQzCrkBZmPfNZk9Yu4k4WWtpM,A6XsYxGj9wpqUZG81XwgQJ2zJ3efCbuWSQfnkHqUSmdM,1.0366130102559703,mainnet_income_call_ray,A6XsYxGj9wpqUZG81XwgQJ2zJ3efCbuWSQfnkHqUSmdM,SoAnGsHVqSyaN4MjWoPCcftC1V6oSeNxLJjF5TXrtuL,RAY,raydium,EndRound
247271.91311,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2vm58a5ZXyaCUTx6zXPtUwxrALbRtuf3T8DmmyjjCTQZxVLRZSZMo4q4rJ3dFZv2VD8KHfLAowtS8Rtip2f3XDJs,2022-03-11T02:39:39Z,,THjfJ7GUeW6aMU6dzYYFVs5LnKNvmPzgk2wbh3bWagC,,,GrB6vbG2WP7eEnbwgxUbBGRMeXYq139jo2o9oW8cNK8f,0-2,256280.466336,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-03-11T02:39:39Z,USD Coin,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,GrB6vbG2WP7eEnbwgxUbBGRMeXYq139jo2o9oW8cNK8f,5sXwDSipGCh5HMVURUnFWtBpHn8gYcnzUPi6hXTDHdw2,GrB6vbG2WP7eEnbwgxUbBGRMeXYq139jo2o9oW8cNK8f,1.0364317690298797,mainnet_income_put_btc,GrB6vbG2WP7eEnbwgxUbBGRMeXYq139jo2o9oW8cNK8f,THjfJ7GUeW6aMU6dzYYFVs5LnKNvmPzgk2wbh3bWagC,USDC,usd-coin,EndRound
44255.80415,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,3Zo4GhyXgSSB1hrQ3xhpoVMvZevPRs5c4ohVeJeM8MiJkjbLUg6hRavzk69NywFQpPPn1ijeQoQJStXMGC87uW4d,2022-01-14T09:06:48Z,,CxHG1tPkeEHsAVmPF2UrjZK3W719J5DGFgMaLtUkBoeP,,,CVrRw6VtxSjokm2tKmaS5RCuoc9EFjN4wEoov6f2PST6,0-2,44344.918523,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-01-14T09:06:48Z,USD Coin,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,CVrRw6VtxSjokm2tKmaS5RCuoc9EFjN4wEoov6f2PST6,GKBhxcGZXB8p5Uj9zEaDVQ9Vyq5tAgrGKFwGoaEKCL2d,CVrRw6VtxSjokm2tKmaS5RCuoc9EFjN4wEoov6f2PST6,1.0020136200146303,mainnet_income_put_mngo,CVrRw6VtxSjokm2tKmaS5RCuoc9EFjN4wEoov6f2PST6,CxHG1tPkeEHsAVmPF2UrjZK3W719J5DGFgMaLtUkBoeP,USDC,usd-coin,EndRound
22470.471575451,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,3qdnG4qb4XSH9hDiguvP17ZtHv7DyuKmvnQKoCiouwMVorkCzioY4DqAam6ucgMRDAJ6ci5fHe9RJunsy35ZWj3X,2022-01-14T08:26:56Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,,Hxtb6APfNtf9m8jJjh7uYp8fCTGr9aeHxBSfiPqCrV6G,0-2,23469.136981599,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-01-14T08:26:56Z,Wrapped SOL,So11111111111111111111111111111111111111112,Hxtb6APfNtf9m8jJjh7uYp8fCTGr9aeHxBSfiPqCrV6G,8gG1cb95DLxuVW3BJ7fe4tHGC9tpeihRRWhkrf7YjrKR,Hxtb6APfNtf9m8jJjh7uYp8fCTGr9aeHxBSfiPqCrV6G,1.0444434556166164,mainnet_income_call_sol,Hxtb6APfNtf9m8jJjh7uYp8fCTGr9aeHxBSfiPqCrV6G,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,SOL,solana,EndRound
5.897444926,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,3yQvwhfZUeVvfoGRaRw39JaWmm9LyWHdhrqyV42jQ15SxVo7WfxWze1tQZsuECbmhR1EgKUqCPjQBaK7s9Z3hvn5,2021-12-17T23:12:02Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,,Hxtb6APfNtf9m8jJjh7uYp8fCTGr9aeHxBSfiPqCrV6G,0-2,6.0,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2021-12-17T23:12:02Z,Wrapped SOL,So11111111111111111111111111111111111111112,Hxtb6APfNtf9m8jJjh7uYp8fCTGr9aeHxBSfiPqCrV6G,9ZDLAujiGkAY7Gt97ENxQGUdYCwq9UWUmM3hWR9gcNZ5,Hxtb6APfNtf9m8jJjh7uYp8fCTGr9aeHxBSfiPqCrV6G,1.0173897467948987,mainnet_income_call_sol,Hxtb6APfNtf9m8jJjh7uYp8fCTGr9aeHxBSfiPqCrV6G,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,SOL,solana,EndRound
6587749.486028,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,3zBYatTtANjp9LpufbzyjNHBWhY4dVrH3Fdic5uC3hYxpEqzUiqVxXyyKZh3FY53qz4vUx1BiyhTVgceGoW6J8c3,2022-01-07T08:40:39Z,,EBPM7fvPN8EuA65Uc7DT9eGyDUZ1sqMLM8Rb8y2YxBYU,,,6Nkc8MEiz3WLz1xthYitmSuy3NGwn7782upRHo2iFmXK,0-2,6587749.486028,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-01-07T08:40:39Z,USD Coin,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,6Nkc8MEiz3WLz1xthYitmSuy3NGwn7782upRHo2iFmXK,BoStoAqM3vusQjRQ8AuW6XiFfS6vVDFatPjmrzkLeHaY,6Nkc8MEiz3WLz1xthYitmSuy3NGwn7782upRHo2iFmXK,1.0,mainnet_income_put_sol,6Nkc8MEiz3WLz1xthYitmSuy3NGwn7782upRHo2iFmXK,EBPM7fvPN8EuA65Uc7DT9eGyDUZ1sqMLM8Rb8y2YxBYU,USDC,usd-coin,EndRound
5149.890418844,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,41gnjihUxBVoECXPHQGcfFiLh3CT2MqMLLXCWo7tLpNgtfkwN6KYezdSZS6gUhoaiiSCaBp9ZwsRTTAN16tcmuxC,2022-01-14T08:45:51Z,,5VmdHqvRMbXivuC34w4Hux9zb1y9moiBEQmXDrTR1kV,,,A5MpyajTy6hdsg3S2em5ukcgY1ZBhxTxEKv8BgHajv1A,0-2,5233.758892166,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-01-14T08:45:51Z,Socean staked SOL,5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm,A5MpyajTy6hdsg3S2em5ukcgY1ZBhxTxEKv8BgHajv1A,9DFTjYnne9JY8RSwbnSSvpwX4rGkALTz8qUQDEZnTYsw,A5MpyajTy6hdsg3S2em5ukcgY1ZBhxTxEKv8BgHajv1A,1.0162854869717453,mainnet_income_call_socean,A5MpyajTy6hdsg3S2em5ukcgY1ZBhxTxEKv8BgHajv1A,5VmdHqvRMbXivuC34w4Hux9zb1y9moiBEQmXDrTR1kV,scnSOL,socean-staked-sol,EndRound
2229055.303301,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,43mgEubwFxSWEe34MZarqnkjkcbjKQ5wL3378u9a7dGL26uZn1PXtcD7ukot7ZPS5YttR1bTx7JqnUCUDdVPrDba,2022-01-14T09:02:28Z,,4sTuzTYfcE2NF7zy6Sy8XhVcNLa6JQSLrx3roy97n4sD,,,B3yakZxwomkmnCxRr8ZmQtiWgtxtVBuCREDFDdAvcCVQ,0-2,2258526.24766,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-01-14T09:02:28Z,Mango,MangoCzJ36AjZyKwVj3VnYU4GTonjfVEnJmvvWaxLac,B3yakZxwomkmnCxRr8ZmQtiWgtxtVBuCREDFDdAvcCVQ,3R49L6VPvLbK7oqMe4Wf3gLDrv8kzNBA3BJqpreoMGak,B3yakZxwomkmnCxRr8ZmQtiWgtxtVBuCREDFDdAvcCVQ,1.013221271053866,mainnet_income_call_mngo,B3yakZxwomkmnCxRr8ZmQtiWgtxtVBuCREDFDdAvcCVQ,4sTuzTYfcE2NF7zy6Sy8XhVcNLa6JQSLrx3roy97n4sD,MNGO,mango-markets,EndRound
0.0,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,473dURVd9pznH3zqWb6nrNzXFaFdBgu8N1juk13cPc3hgjFLhzu2nT7181ZDjYNravRf3UqeGeyoTzNnrCqrBSf8,2022-01-13T20:43:18Z,,7ujt4cJx4ofLhLFPRegduDJBxLUS995qYZziowuHNLLY,,,8oGPKyCV92n2X3shzhHfn8HLEUA222hFccN4mpirg8ZB,0-2,0.0,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-01-13T20:43:18Z,Wrapped SOL,So11111111111111111111111111111111111111112,8oGPKyCV92n2X3shzhHfn8HLEUA222hFccN4mpirg8ZB,3i4i7Cg4mrcFX4owc9hEUWP7SML2nEzoLcgHPDAkTMhq,8oGPKyCV92n2X3shzhHfn8HLEUA222hFccN4mpirg8ZB,,,,,,,EndRound
29318.76364,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,3YfwDugyJvsABSa8oj6V3pybHpg9kHbxFsGcVxoDjvJSgydfLmpz5DTxJSSt74tpU1TwcnaSsFBporKpmzV5KrBC,2022-01-07T09:02:46Z,,95sn4kgeJnnBfRCD8S2quu4HS9Y6vb7JDuXrarnmEjYE,,,5oV1Yf8q1oQgPYuHjepjmKFuaG2Wng9dzTqbSWhU5W2X,0-2,29868.042623,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-01-07T09:02:46Z,LUNA (Wormhole),F6v4wfAdJB8D8p77bMXZgYt8TDKsYxLYxH5AFhUkYx9W,5oV1Yf8q1oQgPYuHjepjmKFuaG2Wng9dzTqbSWhU5W2X,FuyHcFJzybTkTADRH49g5qcA1ZwRkpzAX67PKpQ7AAkk,5oV1Yf8q1oQgPYuHjepjmKFuaG2Wng9dzTqbSWhU5W2X,1.0187347253023524,mainnet_income_call_luna,5oV1Yf8q1oQgPYuHjepjmKFuaG2Wng9dzTqbSWhU5W2X,95sn4kgeJnnBfRCD8S2quu4HS9Y6vb7JDuXrarnmEjYE,LUNA,terra-luna,EndRound
3956.913879716,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,4Gf4HHTTK7GkDzgmyTdHmfnMYmmuJCfna4mYAN4N47BHJcBK5LaogXWmwz4nVmAANSQpKNmBf3jz6Yvu62sHUd4G,2022-02-04T08:21:11Z,,6UA3yn28XecAHLTwoCtjfzy3WcyQj1x13bxnH8urUiKt,,,6asST5hurmxJ8uFvh7ZRWkrMfSEzjEAJ4DNR1is3G6eH,0-2,4132.108563699,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-02-04T08:21:11Z,Marinade staked SOL (mSOL),mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,6asST5hurmxJ8uFvh7ZRWkrMfSEzjEAJ4DNR1is3G6eH,2QDTT5y59PFyPqqEFkbMtG52Zuk7AGbJ3nBQR11ATgtf,6asST5hurmxJ8uFvh7ZRWkrMfSEzjEAJ4DNR1is3G6eH,1.0442755868104905,mainnet_income_call_marinade,6asST5hurmxJ8uFvh7ZRWkrMfSEzjEAJ4DNR1is3G6eH,6UA3yn28XecAHLTwoCtjfzy3WcyQj1x13bxnH8urUiKt,mSOL,msol,EndRound
4926.112815,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,4QGLCKKhsM1YA1K8F6iwR68p6wLtuMgmiZimCqJeR34Ja7ZGQ3sijTUpCVhcjHXwsUVJmWowA5sAzVJmA9WYe6ut,2022-01-21T09:10:27Z,,SoAnGsHVqSyaN4MjWoPCcftC1V6oSeNxLJjF5TXrtuL,,,A6XsYxGj9wpqUZG81XwgQJ2zJ3efCbuWSQfnkHqUSmdM,0-2,5012.994246,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-01-21T09:10:27Z,Raydium,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,A6XsYxGj9wpqUZG81XwgQJ2zJ3efCbuWSQfnkHqUSmdM,3VzZvta8aZunqEhhycqYuSz21zeKZXZ8KfSNVMQrPRPz,A6XsYxGj9wpqUZG81XwgQJ2zJ3efCbuWSQfnkHqUSmdM,1.0176369145942914,mainnet_income_call_ray,A6XsYxGj9wpqUZG81XwgQJ2zJ3efCbuWSQfnkHqUSmdM,SoAnGsHVqSyaN4MjWoPCcftC1V6oSeNxLJjF5TXrtuL,RAY,raydium,EndRound
1217967.283301,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,4RZ3Tpt9qUnQqtCnhQXWwHbG6gMewUbwgqLprdK8JV87qJFBZhmhQW1qLfQjksSPwLivo6RKi3cHZXDYq2FHS1U9,2022-01-21T09:03:24Z,,4sTuzTYfcE2NF7zy6Sy8XhVcNLa6JQSLrx3roy97n4sD,,,B3yakZxwomkmnCxRr8ZmQtiWgtxtVBuCREDFDdAvcCVQ,0-2,1236634.00999,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-01-21T09:03:24Z,Mango,MangoCzJ36AjZyKwVj3VnYU4GTonjfVEnJmvvWaxLac,B3yakZxwomkmnCxRr8ZmQtiWgtxtVBuCREDFDdAvcCVQ,6i72eWmxQbkuooYS7zVyE62rNNcWzhzkhMZBB1zLsixQ,B3yakZxwomkmnCxRr8ZmQtiWgtxtVBuCREDFDdAvcCVQ,1.0153261314527335,mainnet_income_call_mngo,B3yakZxwomkmnCxRr8ZmQtiWgtxtVBuCREDFDdAvcCVQ,4sTuzTYfcE2NF7zy6Sy8XhVcNLa6JQSLrx3roy97n4sD,MNGO,mango-markets,EndRound
8598662.911971,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,4WEBCaxnjR5x69oHMePV1Aw5fBMmaS33ge4C2aXjaU4141itsYAA6VpRCLuJnMwqpwVffMCfEvCHdQE8BEGL6A1d,2022-01-14T09:12:45Z,,DPMCwE9z9jXaDVDti5aKhdgCWGgsvioz6ZvB9eZjH7UE,,,BH7Jg3f97FyeGxsPR7FFskvfqGiaLeUnJ9Ksda53Jj8h,0-2,9000000.018445,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-01-14T09:12:45Z,Saber Protocol Token,Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,BH7Jg3f97FyeGxsPR7FFskvfqGiaLeUnJ9Ksda53Jj8h,7DVKcM24QvDzANPm1GUXYiFJSeMTje9Ca6JkQ4VFmkc8,BH7Jg3f97FyeGxsPR7FFskvfqGiaLeUnJ9Ksda53Jj8h,1.0466743621168428,mainnet_income_call_sbr,BH7Jg3f97FyeGxsPR7FFskvfqGiaLeUnJ9Ksda53Jj8h,DPMCwE9z9jXaDVDti5aKhdgCWGgsvioz6ZvB9eZjH7UE,SBR,saber,EndRound
76.47626,mintTo,0-3,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,4cne3JgQYpN3Sxe8afjxdJszA3MaLq7V27cR5zQZwWafwn87YAnuHwmswkoUXhfn3K82LXu5bu7QxBvRYQRtr7vN,2022-01-07T08:42:14Z,,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,,,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,0-2,81.401196,transfer,0-2,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-01-07T08:42:14Z,Wrapped Bitcoin (Sollet),9n4nbM75f5Ui33ZbPYXn59EwSgE8CGsHtAeTH5YFeJ9E,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,EoV9SymyU7is9dLVvkCYA9UaWa7LCHApjKrwB82vpbGk,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,1.064398232863375,mainnet_income_call_btc,DA1M8mw7GnPNKU9ReANtHPQyuVzKZtsuuSbCyc2uX2du,3BjcHXvyzMsjmeqE2qFLx45K4XFx3JPiyRnjJiF5MAHt,BTC,bitcoin,EndRound
