"GlobalID","DepositTokenSymbol","Timestamp","sharePrice","UserAction","UserAddress","epochTime","Hash","Amount","UserActionFlag","EpochActionFlag","Tokens","activeTime","ShareTokenPosition","TokenPosition","TokenPNL","TokenPNLCumulative","spotPrice","time","GlobalID-2","unifedTime","spotPropagated","TokenPositionPropagated","TokenPNLPropagated","TokenPNLCumulativePropagated","USDCPosition","USDCPNL","USDCPNLCumulative"
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112.83375000000001,"2022-02-06 15:00:00+00","mainnet_income_call_sol","2022-02-06 15:00:00+00",112.83375000000001,20.8684,0.0,0.6818,2354.6598285000005,0,76.93005075
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.47857142857144,"2022-02-06 16:00:00+00","mainnet_income_call_sol","2022-02-06 16:00:00+00",113.47857142857144,20.8684,0.0,0.6818,2368.1162200000003,0,77.36969
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.03999999999999,"2022-02-06 17:00:00+00","mainnet_income_call_sol","2022-02-06 17:00:00+00",114.03999999999999,20.8684,0.0,0.6818,2379.832336,0,77.75247199999998
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.45666666666668,"2022-02-06 18:00:00+00","mainnet_income_call_sol","2022-02-06 18:00:00+00",113.45666666666668,20.8684,0.0,0.6818,2367.659102666667,0,77.35475533333333
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112.83874999999999,"2022-02-06 19:00:00+00","mainnet_income_call_sol","2022-02-06 19:00:00+00",112.83874999999999,20.8684,0.0,0.6818,2354.7641705,0,76.93345974999998
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.01000000000002,"2022-02-06 20:00:00+00","mainnet_income_call_sol","2022-02-06 20:00:00+00",113.01000000000002,20.8684,0.0,0.6818,2358.3378840000005,0,77.05021800000002
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112.97999999999999,"2022-02-06 21:00:00+00","mainnet_income_call_sol","2022-02-06 21:00:00+00",112.97999999999999,20.8684,0.0,0.6818,2357.711832,0,77.02976399999999
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112.95555555555555,"2022-02-06 22:00:00+00","mainnet_income_call_sol","2022-02-06 22:00:00+00",112.95555555555555,20.8684,0.0,0.6818,2357.2017155555554,0,77.01309777777777
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.1657142857143,"2022-02-06 23:00:00+00","mainnet_income_call_sol","2022-02-06 23:00:00+00",114.1657142857143,20.8684,0.0,0.6818,2382.4557920000007,0,77.83818400000001
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.952,"2022-02-07 00:00:00+00","mainnet_income_call_sol","2022-02-07 00:00:00+00",113.952,20.8684,0.0,0.6818,2377.9959168,0,77.6924736
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.73000000000002,"2022-02-07 01:00:00+00","mainnet_income_call_sol","2022-02-07 01:00:00+00",113.73000000000002,20.8684,0.0,0.6818,2373.3631320000004,0,77.54111400000001
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.76666666666667,"2022-02-07 02:00:00+00","mainnet_income_call_sol","2022-02-07 02:00:00+00",114.76666666666667,20.8684,0.0,0.6818,2394.996706666667,0,78.24791333333333
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,116.73,"2022-02-07 03:00:00+00","mainnet_income_call_sol","2022-02-07 03:00:00+00",116.73,20.8684,0.0,0.6818,2435.9683320000004,0,79.586514
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,119.32166666666666,"2022-02-07 04:00:00+00","mainnet_income_call_sol","2022-02-07 04:00:00+00",119.32166666666666,20.8684,0.0,0.6818,2490.052268666667,0,81.35351233333333
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118.79999999999998,"2022-02-07 05:00:00+00","mainnet_income_call_sol","2022-02-07 05:00:00+00",118.79999999999998,20.8684,0.0,0.6818,2479.16592,0,80.99783999999998
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118.36888888888888,"2022-02-07 06:00:00+00","mainnet_income_call_sol","2022-02-07 06:00:00+00",118.36888888888888,20.8684,0.0,0.6818,2470.1693208888887,0,80.70390844444444
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118.28166666666668,"2022-02-07 07:00:00+00","mainnet_income_call_sol","2022-02-07 07:00:00+00",118.28166666666668,20.8684,0.0,0.6818,2468.349132666667,0,80.64444033333334
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,116.76571428571427,"2022-02-07 08:00:00+00","mainnet_income_call_sol","2022-02-07 08:00:00+00",116.76571428571427,20.8684,0.0,0.6818,2436.713632,0,79.61086399999998
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,116.63714285714286,"2022-02-07 09:00:00+00","mainnet_income_call_sol","2022-02-07 09:00:00+00",116.63714285714286,20.8684,0.0,0.6818,2434.030552,0,79.52320399999999
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,116.89625000000001,"2022-02-07 10:00:00+00","mainnet_income_call_sol","2022-02-07 10:00:00+00",116.89625000000001,20.8684,0.0,0.6818,2439.4377035,0,79.69986325
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,117.52857142857144,"2022-02-07 11:00:00+00","mainnet_income_call_sol","2022-02-07 11:00:00+00",117.52857142857144,20.8684,0.0,0.6818,2452.6332400000006,0,80.13098000000001
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,117.45142857142856,"2022-02-07 12:00:00+00","mainnet_income_call_sol","2022-02-07 12:00:00+00",117.45142857142856,20.8684,0.0,0.6818,2451.023392,0,80.07838399999999
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118.24000000000001,"2022-02-07 13:00:00+00","mainnet_income_call_sol","2022-02-07 13:00:00+00",118.24000000000001,20.8684,0.0,0.6818,2467.4796160000005,0,80.616032
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,119.0375,"2022-02-07 14:00:00+00","mainnet_income_call_sol","2022-02-07 14:00:00+00",119.0375,20.8684,0.0,0.6818,2484.122165,0,81.15976749999999
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120.595,"2022-02-07 15:00:00+00","mainnet_income_call_sol","2022-02-07 15:00:00+00",120.595,20.8684,0.0,0.6818,2516.624698,0,82.221671
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120.92857142857143,"2022-02-07 16:00:00+00","mainnet_income_call_sol","2022-02-07 16:00:00+00",120.92857142857143,20.8684,0.0,0.6818,2523.5858000000003,0,82.4491
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120.21285714285715,"2022-02-07 17:00:00+00","mainnet_income_call_sol","2022-02-07 17:00:00+00",120.21285714285715,20.8684,0.0,0.6818,2508.649988,0,81.961126
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120.66285714285712,"2022-02-07 18:00:00+00","mainnet_income_call_sol","2022-02-07 18:00:00+00",120.66285714285712,20.8684,0.0,0.6818,2518.040768,0,82.26793599999998
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120.37714285714286,"2022-02-07 19:00:00+00","mainnet_income_call_sol","2022-02-07 19:00:00+00",120.37714285714286,20.8684,0.0,0.6818,2512.078368,0,82.07313599999999
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120.34428571428573,"2022-02-07 20:00:00+00","mainnet_income_call_sol","2022-02-07 20:00:00+00",120.34428571428573,20.8684,0.0,0.6818,2511.3926920000004,0,82.050734
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,117.89999999999999,"2022-02-07 21:00:00+00","mainnet_income_call_sol","2022-02-07 21:00:00+00",117.89999999999999,20.8684,0.0,0.6818,2460.38436,0,80.38421999999998
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118.15666666666668,"2022-02-07 22:00:00+00","mainnet_income_call_sol","2022-02-07 22:00:00+00",118.15666666666668,20.8684,0.0,0.6818,2465.7405826666673,0,80.55921533333334
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,117.52142857142857,"2022-02-07 23:00:00+00","mainnet_income_call_sol","2022-02-07 23:00:00+00",117.52142857142857,20.8684,0.0,0.6818,2452.4841800000004,0,80.12611
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,117.08600000000001,"2022-02-08 00:00:00+00","mainnet_income_call_sol","2022-02-08 00:00:00+00",117.08600000000001,20.8684,0.0,0.6818,2443.3974824000006,0,79.82923480000001
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118,"2022-02-08 01:00:00+00","mainnet_income_call_sol","2022-02-08 01:00:00+00",118,20.8684,0.0,0.6818,2462.4712,0,80.4524
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118.06199999999998,"2022-02-08 02:00:00+00","mainnet_income_call_sol","2022-02-08 02:00:00+00",118.06199999999998,20.8684,0.0,0.6818,2463.7650408,0,80.49467159999999
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,117.0788888888889,"2022-02-08 03:00:00+00","mainnet_income_call_sol","2022-02-08 03:00:00+00",117.0788888888889,20.8684,0.0,0.6818,2443.2490848888892,0,79.82438644444444
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118.06000000000002,"2022-02-08 04:00:00+00","mainnet_income_call_sol","2022-02-08 04:00:00+00",118.06000000000002,20.8684,0.0,0.6818,2463.7233040000006,0,80.49330800000001
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118.58624999999999,"2022-02-08 05:00:00+00","mainnet_income_call_sol","2022-02-08 05:00:00+00",118.58624999999999,20.8684,0.0,0.6818,2474.7052995,0,80.85210525
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,118.71555555555554,"2022-02-08 06:00:00+00","mainnet_income_call_sol","2022-02-08 06:00:00+00",118.71555555555554,20.8684,0.0,0.6818,2477.4036995555552,0,80.94026577777777
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,117.75,"2022-02-08 07:00:00+00","mainnet_income_call_sol","2022-02-08 07:00:00+00",117.75,20.8684,0.0,0.6818,2457.2541,0,80.28195
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,115.44,"2022-02-08 08:00:00+00","mainnet_income_call_sol","2022-02-08 08:00:00+00",115.44,20.8684,0.0,0.6818,2409.048096,0,78.706992
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.87444444444446,"2022-02-08 09:00:00+00","mainnet_income_call_sol","2022-02-08 09:00:00+00",113.87444444444446,20.8684,0.0,0.6818,2376.3774564444448,0,77.63959622222224
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.60571428571428,"2022-02-08 10:00:00+00","mainnet_income_call_sol","2022-02-08 10:00:00+00",113.60571428571428,20.8684,0.0,0.6818,2370.769488,0,77.45637599999999
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.07499999999999,"2022-02-08 11:00:00+00","mainnet_income_call_sol","2022-02-08 11:00:00+00",114.07499999999999,20.8684,0.0,0.6818,2380.56273,0,77.77633499999999
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.25428571428573,"2022-02-08 12:00:00+00","mainnet_income_call_sol","2022-02-08 12:00:00+00",113.25428571428573,20.8684,0.0,0.6818,2363.4357360000004,0,77.216772
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112.49444444444445,"2022-02-08 13:00:00+00","mainnet_income_call_sol","2022-02-08 13:00:00+00",112.49444444444445,20.8684,0.0,0.6818,2347.5790644444446,0,76.69871222222223
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112.87875,"2022-02-08 14:00:00+00","mainnet_income_call_sol","2022-02-08 14:00:00+00",112.87875,20.8684,0.0,0.6818,2355.5989065,0,76.96073175
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111.82874999999999,"2022-02-08 15:00:00+00","mainnet_income_call_sol","2022-02-08 15:00:00+00",111.82874999999999,20.8684,0.0,0.6818,2333.6870864999996,0,76.24484174999999
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112.33571428571427,"2022-02-08 16:00:00+00","mainnet_income_call_sol","2022-02-08 16:00:00+00",112.33571428571427,20.8684,0.0,0.6818,2344.26662,0,76.59048999999999
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111.16428571428571,"2022-02-08 17:00:00+00","mainnet_income_call_sol","2022-02-08 17:00:00+00",111.16428571428571,20.8684,0.0,0.6818,2319.82078,0,75.79181
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111.89999999999999,"2022-02-08 18:00:00+00","mainnet_income_call_sol","2022-02-08 18:00:00+00",111.89999999999999,20.8684,0.0,0.6818,2335.17396,0,76.29341999999998
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111.31833333333334,"2022-02-08 19:00:00+00","mainnet_income_call_sol","2022-02-08 19:00:00+00",111.31833333333334,20.8684,0.0,0.6818,2323.0355073333335,0,75.89683966666666
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111.74777777777778,"2022-02-08 20:00:00+00","mainnet_income_call_sol","2022-02-08 20:00:00+00",111.74777777777778,20.8684,0.0,0.6818,2331.997325777778,0,76.18963488888889
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.09,"2022-02-08 21:00:00+00","mainnet_income_call_sol","2022-02-08 21:00:00+00",113.09,20.8684,0.0,0.6818,2360.007356,0,77.104762
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112.98333333333332,"2022-02-08 22:00:00+00","mainnet_income_call_sol","2022-02-08 22:00:00+00",112.98333333333332,20.8684,0.0,0.6818,2357.781393333333,0,77.03203666666666
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.81285714285715,"2022-02-08 23:00:00+00","mainnet_income_call_sol","2022-02-08 23:00:00+00",113.81285714285715,20.8684,0.0,0.6818,2375.0922280000004,0,77.597606
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.94000000000001,"2022-02-09 00:00:00+00","mainnet_income_call_sol","2022-02-09 00:00:00+00",113.94000000000001,20.8684,0.0,0.6818,2377.7454960000005,0,77.684292
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.4325,"2022-02-09 01:00:00+00","mainnet_income_call_sol","2022-02-09 01:00:00+00",114.4325,20.8684,0.0,0.6818,2388.0231830000002,0,78.0200785
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111.83166666666666,"2022-02-09 02:00:00+00","mainnet_income_call_sol","2022-02-09 02:00:00+00",111.83166666666666,20.8684,0.0,0.6818,2333.7479526666666,0,76.24683033333332
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111.85333333333332,"2022-02-09 03:00:00+00","mainnet_income_call_sol","2022-02-09 03:00:00+00",111.85333333333332,20.8684,0.0,0.6818,2334.2001013333334,0,76.26160266666666
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111.66625,"2022-02-09 04:00:00+00","mainnet_income_call_sol","2022-02-09 04:00:00+00",111.66625,20.8684,0.0,0.6818,2330.2959715,0,76.13404925
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,110.83285714285715,"2022-02-09 05:00:00+00","mainnet_income_call_sol","2022-02-09 05:00:00+00",110.83285714285715,20.8684,0.0,0.6818,2312.9043960000004,0,75.565842
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111.28,"2022-02-09 06:00:00+00","mainnet_income_call_sol","2022-02-09 06:00:00+00",111.28,20.8684,0.0,0.6818,2322.235552,0,75.870704
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111.175,"2022-02-09 07:00:00+00","mainnet_income_call_sol","2022-02-09 07:00:00+00",111.175,20.8684,0.0,0.6818,2320.04437,0,75.799115
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111.1575,"2022-02-09 08:00:00+00","mainnet_income_call_sol","2022-02-09 08:00:00+00",111.1575,20.8684,0.0,0.6818,2319.679173,0,75.7871835
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111.27,"2022-02-09 09:00:00+00","mainnet_income_call_sol","2022-02-09 09:00:00+00",111.27,20.8684,0.0,0.6818,2322.026868,0,75.863886
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112.35625,"2022-02-09 10:00:00+00","mainnet_income_call_sol","2022-02-09 10:00:00+00",112.35625,20.8684,0.0,0.6818,2344.6951675,0,76.60449125
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.19375000000001,"2022-02-09 11:00:00+00","mainnet_income_call_sol","2022-02-09 11:00:00+00",113.19375000000001,20.8684,0.0,0.6818,2362.1724525000004,0,77.17549875
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.13857142857141,"2022-02-09 12:00:00+00","mainnet_income_call_sol","2022-02-09 12:00:00+00",114.13857142857141,20.8684,0.0,0.6818,2381.8893639999997,0,77.81967799999998
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,115.77428571428571,"2022-02-09 13:00:00+00","mainnet_income_call_sol","2022-02-09 13:00:00+00",115.77428571428571,20.8684,0.0,0.6818,2416.024104,0,78.934908
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.64142857142858,"2022-02-09 14:00:00+00","mainnet_income_call_sol","2022-02-09 14:00:00+00",114.64142857142858,20.8684,0.0,0.6818,2392.3831880000002,0,78.162526
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.14625,"2022-02-09 15:00:00+00","mainnet_income_call_sol","2022-02-09 15:00:00+00",114.14625,20.8684,0.0,0.6818,2382.0496035,0,77.82491325
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.80285714285715,"2022-02-09 16:00:00+00","mainnet_income_call_sol","2022-02-09 16:00:00+00",113.80285714285715,20.8684,0.0,0.6818,2374.8835440000003,0,77.590788
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.6842857142857,"2022-02-09 17:00:00+00","mainnet_income_call_sol","2022-02-09 17:00:00+00",114.6842857142857,20.8684,0.0,0.6818,2393.277548,0,78.191746
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.06555555555555,"2022-02-09 18:00:00+00","mainnet_income_call_sol","2022-02-09 18:00:00+00",114.06555555555555,20.8684,0.0,0.6818,2380.3656395555554,0,77.76989577777776
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.62375,"2022-02-09 19:00:00+00","mainnet_income_call_sol","2022-02-09 19:00:00+00",114.62375,20.8684,0.0,0.6818,2392.0142645,0,78.15047274999999
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,115.93777777777781,"2022-02-09 20:00:00+00","mainnet_income_call_sol","2022-02-09 20:00:00+00",115.93777777777781,20.8684,0.0,0.6818,2419.4359217777787,0,79.0463768888889
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,115.58857142857143,"2022-02-09 21:00:00+00","mainnet_income_call_sol","2022-02-09 21:00:00+00",115.58857142857143,20.8684,0.0,0.6818,2412.148544,0,78.80828799999999
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.53555555555558,"2022-02-09 22:00:00+00","mainnet_income_call_sol","2022-02-09 22:00:00+00",114.53555555555558,20.8684,0.0,0.6818,2390.173787555556,0,78.09034177777778
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114.53000000000002,"2022-02-09 23:00:00+00","mainnet_income_call_sol","2022-02-09 23:00:00+00",114.53000000000002,20.8684,0.0,0.6818,2390.0578520000004,0,78.086554
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.70750000000001,"2022-02-10 00:00:00+00","mainnet_income_call_sol","2022-02-10 00:00:00+00",113.70750000000001,20.8684,0.0,0.6818,2372.8935930000002,0,77.5257735
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.33666666666666,"2022-02-10 01:00:00+00","mainnet_income_call_sol","2022-02-10 01:00:00+00",113.33666666666666,20.8684,0.0,0.6818,2365.1548946666667,0,77.27293933333333
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.46200000000002,"2022-02-10 02:00:00+00","mainnet_income_call_sol","2022-02-10 02:00:00+00",113.46200000000002,20.8684,0.0,0.6818,2367.7704008000005,0,77.3583916
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111.29875,"2022-02-10 03:00:00+00","mainnet_income_call_sol","2022-02-10 03:00:00+00",111.29875,20.8684,0.0,0.6818,2322.6268345000003,0,75.88348775
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111.44285714285715,"2022-02-10 04:00:00+00","mainnet_income_call_sol","2022-02-10 04:00:00+00",111.44285714285715,20.8684,0.0,0.6818,2325.63412,0,75.98174
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111.56166666666668,"2022-02-10 05:00:00+00","mainnet_income_call_sol","2022-02-10 05:00:00+00",111.56166666666668,20.8684,0.0,0.6818,2328.1134846666673,0,76.06274433333334
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,111.73555555555555,"2022-02-10 06:00:00+00","mainnet_income_call_sol","2022-02-10 06:00:00+00",111.73555555555555,20.8684,0.0,0.6818,2331.7422675555554,0,76.18130177777778
