txSignature,amount,instructionAction,instruction.action.type,instructionOrder,userAddress,timestamp,currencyName,currencyAddress,currencySymbol,currencyDecimals,senderAddress,senderTokenMint,receiverAddress,receiver.mintAccount,globalId,vaultAuthority,shareTokenMint,depositTokenSymbol,depositTokenCoingeckoId
345jVsfxdf71ux8zJw9iwDEm8QvX3J1MKXbeuJAgQYfAnR2EBy7CLhaZ9SsBQfb2ZSnx3f8pXgwYHGiDRnRDvjkN,1.874730212,mintTo,mintTo,0-0,ERCZ9ayG8gMSQBhyb5mDGCUWgggtz7RAsWWWGTAFhEzp,2022-02-04T15:09:27Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,ERCZ9ayG8gMSQBhyb5mDGCUWgggtz7RAsWWWGTAFhEzp,9KokmCGU2puycm1muh6rZ91nbzUwhkAJtjQLc6hgAGSf,,,,,
348S9H9cNBXqJ81Yp5k1LWRN4Vps52mtk4xRek75dgSouayV3QgRH1WnetnB76DDWk43GHEJhoDZRLqsboXUCnqe,151.966168372,mintTo,mintTo,0-0,B7UAm2zs6JaNnbLeF57Fz62FWSnLKTGJzYB4eipdw1Vu,2022-02-03T17:02:43Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,B7UAm2zs6JaNnbLeF57Fz62FWSnLKTGJzYB4eipdw1Vu,tm77r5fCo78FQZkEFyr9HJaAzwBqxqrngstLEtbLkby,,,,,
34HZYrmjgeSoby6qTjW2zxVhxjbrp9n3iRu1AA36SirPisYmxQeLiiskKNxchTeKMAyDCDC82qbMoVibgM3Sc77B,0.472551175,mintTo,mintTo,0-0,4igKDLbGwyrLCfqEsD4T3w5Yi7ZydBpJQNRxBw6e5fx8,2022-01-29T05:17:37Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,4igKDLbGwyrLCfqEsD4T3w5Yi7ZydBpJQNRxBw6e5fx8,WznvwZeLS2NJHUjqArduqn1XjJJYxCndsZK9NwTrVrD,,,,,
34pyJoqEq7w8FFNQPDDXV33cjiKJtrz2x2qaGjM4wrATnhtT9tgLzAdo4GyPjYYsE93B3iWzfAeTv5PMNSENgXCJ,0.037297295,mintTo,mintTo,0-0,45Tm1M6cuUEGvxkuzG85PTbxZube7wUbB7VanQaVfwbW,2022-02-23T12:19:26Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,45Tm1M6cuUEGvxkuzG85PTbxZube7wUbB7VanQaVfwbW,GWVsMCta1MbGEAgZfspLP7CyMqds1jifXxAJZAZRP7he,,,,,
34smtfzCGJV4wDA1hBX2YmD4tJKafF3zhx9dsFBFnMDhUQCaDFatZTzVpkbeuHS76tiGoiDLRvQnx2psdWR6gFLX,5.014713066,mintTo,mintTo,0-0,R9i1p2GHGcqx3NNK765n9w4KmYvmi5FAaJPReCAzrHZ,2022-01-30T03:02:29Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,R9i1p2GHGcqx3NNK765n9w4KmYvmi5FAaJPReCAzrHZ,HPqmdzmwG1qK1VKyatLPnEisSZWeB27gsFtLG3rCKiei,,,,,
35sMiYJ8MkVMwBJao5dLjK7tmvUCAcTCNBjS1HSoLXV3MsdM1KpYf56TZ3x9MASb8tkGr1TFwLZFQV7GQjgjRWF7,1.213054161,mintTo,mintTo,0-0,5kvb1eU3LSC1SSsoet2cQc3txPje43ML3LQGpMcCZ3ZN,2022-01-22T09:42:30Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,5kvb1eU3LSC1SSsoet2cQc3txPje43ML3LQGpMcCZ3ZN,DU9SLvW6f1dsZE6mwtWdsgX8cLMyPm4xcdVDpvtX6HUR,,,,,
37Qk4SmpEiY8si1LanQhaTHmLQf41Ax52qTCpa4SyqvwSKPe1hnhwG4awL3PqJZmH62HPoHEBWk3pe3G9ETTEFq9,4.787238574,mintTo,mintTo,0-0,Fi57gA6gn2XXdCHrmMxUYPWGFBRPksgUMDNM7isM8qxQ,2022-01-21T08:45:08Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,Fi57gA6gn2XXdCHrmMxUYPWGFBRPksgUMDNM7isM8qxQ,5HdNgmmnRW5NEvqkPamokYWfELfbBafGFoot4x6Fb36J,,,,,
38rvqKD64K3prbDuKpUHWXN4paSkKKrDR4vtySsntePbvPaQ5sQNMVSA4J5UZfUMJYabB42iW8z2B6cD1DcChjBF,324.478209219,mintTo,mintTo,0-0,9zVfDk83dQT8zLh5CGy4KcVva1ZXSiPZtgFQzwSeifbD,2022-02-03T16:53:31Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,9zVfDk83dQT8zLh5CGy4KcVva1ZXSiPZtgFQzwSeifbD,8QkDVgtraiz8CJtvTZ61uh5nBgkcEkEdZZgMr6Fvt61v,,,,,
39Lm37fk6m5iMgVG8XtkLt9djakitFf1sfego81E5YJQ7u1BnYoLoDehW8zLM9dqc8rgWDiwHQrb5HQuSdRajG8s,0.945102349,mintTo,mintTo,0-0,259762U7zx8rBkyzDKYCiYPC5grNcKaKzbnD2vsJRhyt,2022-02-02T19:48:58Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,259762U7zx8rBkyzDKYCiYPC5grNcKaKzbnD2vsJRhyt,ES8FAHwVSQKQCd825fpDdZefWNWKUvNwBHWHaHgeGoAL,mainnet_income_call_sol,Hxtb6APfNtf9m8jJjh7uYp8fCTGr9aeHxBSfiPqCrV6G,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,SOL,solana
39WdLdp5J85pevJiK4KzE3R5Z1TTy5rnBbrPsiEdNqPV57q7Q7hYthR8XpDnBmXV2PbAY43ywua8pHetaG6ihMTV,0.482002197,mintTo,mintTo,0-0,2HsVPLy7rvjimhgm7PXk4FVgHY5N94GwFWyJ8hVjyexY,2022-02-20T14:44:50Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,2HsVPLy7rvjimhgm7PXk4FVgHY5N94GwFWyJ8hVjyexY,AXVR2GHAuS39CYfp6pocek9YXGd9JajfgPTJWMpX3MqF,,,,,
39mijJHy3xzwk4bTFLLdtwnAWWjMfQmdsXF1ZANKpNc1mkb2UsggUSGmQLYgRVdZt7FjtmxAHR27zrf3GX2sg2ca,0.760080772,mintTo,mintTo,0-0,AeALRNh6fhJ2YEtZnutrJTEwPiXxDskxx6CWCEwZnFTU,2022-02-01T01:08:40Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,AeALRNh6fhJ2YEtZnutrJTEwPiXxDskxx6CWCEwZnFTU,Erv8LJr2jbPdhdDVxcFG4R62RQ1g8FV3nRjazyuRLEzc,,,,,
39sMTujjPLcf8VTBef6fnMZU1NdYj9Wak3nxQuCTNcmFNF6yBz3GTDj52vgQEswcJswo277NVZGRY2yZaR2635tp,10.07793343,mintTo,mintTo,0-0,C2Z12C3HFp6qmBg5HwzA9JCrxQRzMywFopkks58Qm1py,2022-01-27T17:59:56Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,C2Z12C3HFp6qmBg5HwzA9JCrxQRzMywFopkks58Qm1py,FRXN11hkdF8DerQQpAoqFHJpjc92fyDV7U7bpztXPZA1,,,,,
3B1Cfdt9GpX1fjK2MFR6H5zEG88CVCwS8F2mcTs9oPTzfP7yYU3x1S3osKLMsFkvFVd4kfDpHpcSgtjsXSnLu8Fn,0.37804094,mintTo,mintTo,0-0,53VVpccuoDiABpto4c2d6S1UHTx3A3ug7W8XAerjUPTm,2022-01-29T13:59:29Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,53VVpccuoDiABpto4c2d6S1UHTx3A3ug7W8XAerjUPTm,BuCGWhTXLAToSR5Wp3MJf6YiTs24CYHHuaK7kE8efqD6,,,,,
3B1dQ4sVfkj47VbCy8ugrPdWLQN3xgW81RNsGEYCRDW3BbXUykrtrPJiWPgMR3zEnjfhkqrEJaCvPjPSJyDoqDzN,5.014713066,mintTo,mintTo,0-0,R9i1p2GHGcqx3NNK765n9w4KmYvmi5FAaJPReCAzrHZ,2022-01-31T16:49:36Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,R9i1p2GHGcqx3NNK765n9w4KmYvmi5FAaJPReCAzrHZ,HPqmdzmwG1qK1VKyatLPnEisSZWeB27gsFtLG3rCKiei,,,,,
3CpyYMj9MrG8ocwG5dZZ1GUiM2XSND9nJm1ykFt42eaMm2uyGw95jVFn2aT9U48y1SdZj783hw15kgXC4Td3Z4qY,47.505048292,mintTo,mintTo,0-0,9EuPejLrErsY9yzDMmsdhJvyVMFqKvLK9kgXV9yHzZMN,2022-01-26T06:47:48Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,9EuPejLrErsY9yzDMmsdhJvyVMFqKvLK9kgXV9yHzZMN,7eyHakF7tRqiXuLKJmqsqU1tfDCJ69Ua6yQV8GrrBZEJ,,,,,
3CzPi29Ux2Be6javRxQYH3jxsmZZJ9xHHM61WaWhaj48tHzFbLZtYE8cT7GmpGjBcg51inykBAqwTLvnTJBrUBDe,0.085509087,mintTo,mintTo,0-0,3cv1G1bJ6WyRbguvWy1t6jEmabAvKwp6F4KuGiKu7ph8,2022-01-21T13:54:23Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,3cv1G1bJ6WyRbguvWy1t6jEmabAvKwp6F4KuGiKu7ph8,49pjhyPXt57xNvJkTNB5k9TRmEmdXw9PkRaYrcPfLA3M,,,,,
3DCRrdybRoLFa6bnqEAfWgQaRWSLQuvSaWAPzfgaockpbivMQNMcZk7QPPRGGpoDeW5Rpj7ZSUXuyjMANYZVtnWd,0.244652292,mintTo,mintTo,0-0,8onjpSY5ZtnmVJyZfguBaRRyFdKDSwSXKXZK5ZJo4ppu,2022-02-04T22:38:11Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,8onjpSY5ZtnmVJyZfguBaRRyFdKDSwSXKXZK5ZJo4ppu,G9DNbS7mnaBSF7DBGYCeYndgSgjs4ChDxvYt2JfN26fR,,,,,
3Dau1cDdtBFe2jPydGMfwFBFjYydHyoaEaMmSsgCxVLJ1fF7YCcKSNEUkEFdgq6eYEZbN8gN2FQzcgh6RvQEFBcP,0.608064618,mintTo,mintTo,0-0,ATS5VRAN1aPKBiATDcUs5yd6yVuTmWqrqqRFNdfz6DZT,2022-02-26T14:58:10Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,ATS5VRAN1aPKBiATDcUs5yd6yVuTmWqrqqRFNdfz6DZT,6YhZEi3XtPoFRG2HS8tLHBtXr1rZFYkqgYQMDDiQrqBn,,,,,
3ELbeQatoGQnSB5gBuesVgVWyipRFeBCxhxeM3E7sKacn1sbmS9njPQugBJbowb3jBg9EtyvEy7W6SsJWnjoH4w8,0.304032309,mintTo,mintTo,0-0,CeZidHZJw87ce5PtboGXWuKJwLSYPKkRxtZRHrCSAvKk,2022-02-06T03:20:34Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,CeZidHZJw87ce5PtboGXWuKJwLSYPKkRxtZRHrCSAvKk,847ZwaBTo1kLHgYnxgah7EsHwcqQg3ALWCzrKGrGQVuG,,,,,
3Ea8p3UrwbHjLAEJp9aqzWcEg1wUCv5SqdrSLREwXg1S231uQMBLcrzKtGPQ8hCm5Dobi5ike7yEgTHbwETocZS9,1.430575627,mintTo,mintTo,0-0,4hTWXoDCqpxNkQH2ChLmtiCXzXFAuUqiJ2vr9DoAoSMJ,2022-03-04T15:21:30Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,4hTWXoDCqpxNkQH2ChLmtiCXzXFAuUqiJ2vr9DoAoSMJ,CnGfTvrg3M5yh7vwddrqyfz4eSkrNAJreraKFp9V2Kgx,,,,,
3F8BtZqQuk2g31jQmh1LFTtDmfSigFcskXZRBbbatdD9DHjyADhtYvCnfW8Pvq3wJPE8GrEZRoU9Ct7vsvXR6fnu,0.357136105,mintTo,mintTo,0-0,7PN2gZtZRtdohUkdsUKLaTscHqvDXFzktbR27Zt7pXax,2022-02-04T10:15:49Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,7PN2gZtZRtdohUkdsUKLaTscHqvDXFzktbR27Zt7pXax,HuzXzGgKYDC71nesPnzhTALkRz3B3wcazbt3DLwMEpPY,,,,,
3G3qggRdzgoBMycgs481B4SK62uqGt39ACKji3ScYu6qnuRRqL3cEy5ZXTYHchwMnd2TmvyoMD3aHQgtm4vFzDHE,0.053429811,mintTo,mintTo,0-0,7c63zWCmUwK6m9kRuPh5sniQNzWwow8j3HHaYu4QsVmT,2022-02-07T03:23:16Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,7c63zWCmUwK6m9kRuPh5sniQNzWwow8j3HHaYu4QsVmT,4sVxQnEPRTCx7VrfuodTGfTsNS6pDLTVzuckwyB2vFvP,,,,,
3KrxYdoaZYPUcqievoDTo1M7wCySaUsHSoVECP82TBnorGVVTjYKYTj1DYtsqVYso7FETM6Qezg4keZU5ebepKFp,0.077525539,mintTo,mintTo,0-0,2bURdPvLk6HhMA31foZw5Js5txUPM8bBeLPGnLda7U77,2022-02-08T07:48:24Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,2bURdPvLk6HhMA31foZw5Js5txUPM8bBeLPGnLda7U77,GK3pdoVr7Sexp71KzgCU4vhYq78kvVgVgVwHjD7Yy6Ke,,,,,
3Mc4sNMQujEDsCxdgZ9Gy8SBU2uM3TPCeHM7bEEwQNpVAGoQ8D4hL2yu9ccXerptsquM2AMSkanm2XGUu9cvaDqR,342.053804952,mintTo,mintTo,0-0,9zVfDk83dQT8zLh5CGy4KcVva1ZXSiPZtgFQzwSeifbD,2022-02-04T17:32:15Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,9zVfDk83dQT8zLh5CGy4KcVva1ZXSiPZtgFQzwSeifbD,8QkDVgtraiz8CJtvTZ61uh5nBgkcEkEdZZgMr6Fvt61v,,,,,
3NTbsWK4EH3dvAdtRLqR26CLwnFqzvR2cvmfFY7X8F4m88hgRC82UZvBWPCY8s8BcqL4hJo57KQNdKVsJuLwcN9F,0.945102349,mintTo,mintTo,0-0,FkjbkmR4ZU9tPJkGF4EkPRMxqZmBmCNNt6wkqhS1QecY,2022-02-05T02:13:30Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,FkjbkmR4ZU9tPJkGF4EkPRMxqZmBmCNNt6wkqhS1QecY,GhAJXcAqHT1ex8KKTMzPvZ8atuAfa4dF5u6V13bs41qU,,,,,
3U3UTjcPpEuYgy7qVzEET2i62d6gZaN2NDfQ2dGQj4PCMNtQzdiCVe1NhsSfqAbNyV2qTpdNkmY3v2Becx1HcfEE,8.002452323,mintTo,mintTo,0-0,ETv2idiPjun5RReJNSLBd2RUMcYSBMqjFQxhVpLeDqkm,2022-02-08T01:09:14Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,ETv2idiPjun5RReJNSLBd2RUMcYSBMqjFQxhVpLeDqkm,3TtAjBj1sBNqwcmqntAGzE2QNJMWmEYMNEqjRcGrr53e,,,,,
3UTfRTMFkCd3hz5UpZCp5JhM4SY8raum8yJQJAxErj7UwEbKRNzifSY7F2XdiuZihYVK9mi9hFKtWmmMUMGtA7Cx,0.278101903,mintTo,mintTo,0-0,Eu8S7Kt3MtfSDx4UsNh6FaBw8j5DYhC53L48f8D9R4c5,2022-03-27T20:54:10Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,Eu8S7Kt3MtfSDx4UsNh6FaBw8j5DYhC53L48f8D9R4c5,EBktJULvmhnng2zwkUwyjPqejPzxbJjyHqey7nMwQLzy,,,,,
3VMpW5SLDCbiBDfaYfmZv7btm5Nt2W7pkmGgp86tujvKDM2N5BbZbCdJ3WHcG6em4i37BcDoQgfNeFoRrLZBz4pp,0.557830296,mintTo,mintTo,0-0,A2ZUT3A9EjtCkzcZveEvWF3pPwNVqdXkHK3fsNRAg8VX,2022-01-29T13:41:17Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,A2ZUT3A9EjtCkzcZveEvWF3pPwNVqdXkHK3fsNRAg8VX,8JxiYmQWJ4GBdY9PThW9Q1RVUzcri3E1YoFmLcueJXxp,,,,,
3W7B9qAb4cDjRB1docXCoYpXitWXuo5yP63UpVVHFgcMpV5NYpCBW84mdDECoDd9ZEkPMaYFGQ9S6TtQ44sDWmA5,7.057349974,mintTo,mintTo,0-0,ETv2idiPjun5RReJNSLBd2RUMcYSBMqjFQxhVpLeDqkm,2022-01-21T09:01:11Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,ETv2idiPjun5RReJNSLBd2RUMcYSBMqjFQxhVpLeDqkm,3TtAjBj1sBNqwcmqntAGzE2QNJMWmEYMNEqjRcGrr53e,,,,,
3Yn7g9CXGsjXJ2y5Ttna6RMaQYPyoUwWrih4YcB7EHqiRzQVymo5XVBJ3E6zc7mt7EnZSDWsYuHwhCCrGsASo5cd,4.063164153,mintTo,mintTo,0-0,AiV3Nm8w8jYjWzGzyy3g2gkVUzewm9R4itWEtCyLsmm6,2022-02-16T12:06:27Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,AiV3Nm8w8jYjWzGzyy3g2gkVUzewm9R4itWEtCyLsmm6,Fg5e5y27P2XMTnY6RSsEeN5t9UvyW1VZcdLB26k44oPa,,,,,
3ZM81c1MKLJWYCXvPaiciHMhb3CRNUcdyjAmfw8PLRUnDLEgAKpXZRyUXPMQ2ZTqoJRRd4Z9BpPQ4f4EeMRZzc49,1.97e-07,mintTo,mintTo,0-0,DxEq1u7uKteaF7BSjHa9Csf1JqotX8FAzgPpKftpaqcd,2022-01-28T15:25:40Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,DxEq1u7uKteaF7BSjHa9Csf1JqotX8FAzgPpKftpaqcd,BLu891mXN9y4cg46AAfAgNi2xydWHL7T936iEX5ccrZQ,,,,,
3aCs5Ps9Hu2Rfry71po2iCS2tZKJY4VnQ77hmde2Xf8LLFXThN4Hz4BVGSWe4pH9YHmAQ4ozBftkapwNonC8oATV,0.474645807,mintTo,mintTo,0-0,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,2022-01-19T23:15:42Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,DxMJgeSVoe1cWo1NPExiAsmn83N3bADvkT86dSP1k7WE,7TpC6tZGgDNGD9z1HTfKdsB5wjSdKiSmVoq3mcbkxibZ,,,,,
3agCq6eD5f75XifkvwEigm5qmEEBjaFWsmYUXwq3H2MRtREe9rX5oXME5R29cLNEkmCt7pz9Myg9cPwiJix5HSfD,2.704053907,mintTo,mintTo,0-0,GNn7EZES64B7nEZCFq3sfY9umXgaiPJFZQNUFR7i1jHW,2022-02-21T22:38:03Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,GNn7EZES64B7nEZCFq3sfY9umXgaiPJFZQNUFR7i1jHW,GHFk9UwwZsmMMMM1ica98wLyFk68rj5h4jPtRYJkyfNm,,,,,
3dRuiGjrcbf2meGRHsL14pbCZMCZxF2QtYrmQg2cAmPbndF1BGG9WGBmkTh6bCuWi616gJVPHNJQpCtQtpy1Ecpo,0.285030289,mintTo,mintTo,0-0,FXa8unfp5phYpeeqHYzUwCQSGnforFgD3E3gps75oRPv,2022-03-21T04:32:13Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,FXa8unfp5phYpeeqHYzUwCQSGnforFgD3E3gps75oRPv,FTNFDKsHsZYcb1LCBFibEe7iU65xcfQhfr1BMjQwPY4n,,,,,
3gzvFwDWRBJvMNkDXX23dddTAQC9RB68TrepW9xgRs8C6bM7kmGa3zypggMDdXm5QyGL52Z1gRGC7cUDCvkU6BoW,14.935587183,mintTo,mintTo,0-0,G7BV1MSZzu2ke7uTugKEhzEbib6Gy5SwgWqNYnXw8fqb,2022-02-11T15:09:13Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,G7BV1MSZzu2ke7uTugKEhzEbib6Gy5SwgWqNYnXw8fqb,AgsmdAZW7i7JUK35pUbGpxnfy1ErKxyadbuTj7EueXK3,,,,,
3inp3a9tD6uFGR9GePrai2KFqSfctFhica1FR9XCWzmLrs5owQEMQNmrPHEHV1nDeSg9t1gQgxwLsxva7xWKTAta,1.323143289,mintTo,mintTo,0-0,J9zW1BogAUG72bMraNbGKzELyjyifUoiFrS2R6YizdDs,2022-02-06T03:07:37Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,J9zW1BogAUG72bMraNbGKzELyjyifUoiFrS2R6YizdDs,7qw5xH4k2J48CnKjjFktCe2NHYAaVXUXNKgs4t3b9ztZ,,,,,
3jgdhCy3mGQNstewCDxzLe228jTkkAk91UiPfQepxSAZ7n9sr3JVnNWtvKVascuF7vXKF9N41ART37aSJwuHHmXA,3.800403864,mintTo,mintTo,0-0,7ikSHgyUvLY1BR9bBJ2YmdmLbXnxbq6wo7rsAQXGdmWQ,2022-01-24T17:49:00Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,7ikSHgyUvLY1BR9bBJ2YmdmLbXnxbq6wo7rsAQXGdmWQ,2MkwVrcNreAM8yP3eqDDLoirJXeS9wuKvsEYXFNn6oym,,,,,
3n2ojhPMjTDdDUt1Lr5grYndkm12AnjUxgCydUEVe4wHW5Xd17kM6sTJa2h7hD8e9isE2Zt74F26JtJ43dcPpGFo,5.624190635,mintTo,mintTo,0-0,3XmTFek81xwdD1bzjMfpQNVKdz1TdGRpQbp2C7akyp68,2022-02-06T19:38:36Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,3XmTFek81xwdD1bzjMfpQNVKdz1TdGRpQbp2C7akyp68,2rmUTsQj25N9mLTLYwpYakHjQVTMxHvHXD4HXUJXYkQc,,,,,
3nCnNMb3q9j67HnpyG7ZKEd2AADMRK2n8FvysGcrMMSy5mSTsAZSGN5quwgYPsyqg2E1DnbRxEVWUcTQh8W73e6e,6.702134004,mintTo,mintTo,0-0,8cSDdsAe4kBxfTD28H2HRzT7Hhp5DZxihRZGL2Lpmwrt,2022-03-28T11:37:57Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,8cSDdsAe4kBxfTD28H2HRzT7Hhp5DZxihRZGL2Lpmwrt,5NjpSprzTR3c1WiLHaCUrbYvP1wKykL5sMveUc9ALo29,,,,,
3ooKBaBWWYC2hfedCxfGH2hN58mkAmmD4nzinfgvgzA28q2nYwtKhGa5XWLKFp2R2MegWk5HoY7eCktftRqrzUN9,79.831283556,mintTo,mintTo,0-0,7UouQG1X8qmfis7seAmX6NbdAEnWAJZCeTTHdxj5T1vp,2022-03-25T01:56:22Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,7UouQG1X8qmfis7seAmX6NbdAEnWAJZCeTTHdxj5T1vp,2x4wA9oeJQHY3bLFQ6wCd2PbrqA7qkLNK3QfY8QEXJmV,,,,,
3p7ZSMXHCQUnK3EXtDU49CRPyPTvdpZsyDw9wS4Agt6VeMS1kwP1hHEPpfyEdxx17N5cXq25nWw8SnFj6jQ6AEAS,0.189020469,mintTo,mintTo,0-0,Eqr2SaDPVLqbxmxbdG1Sx7tNqB8gPngd6nnu5S2jQovs,2022-02-04T20:27:23Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,Eqr2SaDPVLqbxmxbdG1Sx7tNqB8gPngd6nnu5S2jQovs,BGkDQ87j6qREA4siu6BfeBukk7FEnEmnxzQ3apAG9PwK,,,,,
3pAYu1xUdqgUUTKJdBxDhbztEdV4Vs8ctCUtpGUQgfdsqz3RfeJPzWYfsUEy3pBetDUP2PwqykTpkdh6XVpqS3o7,4.787238574,mintTo,mintTo,0-0,3aofaB7D22bLWZfJN1ZWyej29ZuN2u2CDjgP91uddy1R,2022-03-03T16:14:38Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,3aofaB7D22bLWZfJN1ZWyej29ZuN2u2CDjgP91uddy1R,3GWsmFoNtJYZrapwk4Cco93avLnHm7CzfsH2BYY7eCEx,,,,,
3pkZCgvezT6pYgn8ePrvC4YAUpnuP5PX224abniNTXAkhGt6a5GD1r1RN4Xbg3uP8DbbdLbGQcfDaLTgV3pAaMMK,11.364170796,mintTo,mintTo,0-0,DivxnWATmehzoaTMkavz2za8meWnW8BB2wkG4LtiM5W4,2022-03-03T18:54:35Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,DivxnWATmehzoaTMkavz2za8meWnW8BB2wkG4LtiM5W4,ABZwAPziELvcdZTPMUhd6o18kqijcg383ooPvKaQymeQ,,,,,
3ptb9VJy6sde6W7ed7dcNmqjGjSwnSnbrbYaHq29BeEZSxnVi7fb2CZJhWSwKR1vskXQjXZphmjMqT4sqyM5z6y4,151.966168372,mintTo,mintTo,0-0,B7UAm2zs6JaNnbLeF57Fz62FWSnLKTGJzYB4eipdw1Vu,2022-01-30T11:04:02Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,B7UAm2zs6JaNnbLeF57Fz62FWSnLKTGJzYB4eipdw1Vu,tm77r5fCo78FQZkEFyr9HJaAzwBqxqrngstLEtbLkby,,,,,
3rQztwuhGhApbfB8Zry7u7SxEQkHAyRgaVeu3ZDWbN3cBb32UajrMGQH56BphAKXtqcfVdWbC5XzMmE2tSib2Pdg,0.949291614,mintTo,mintTo,0-0,B6Eryy6CLCSVwvC3SGSyhdNxgDDdsgGULBZ5fARMUs7u,2022-01-20T23:17:33Z,,4Hnh1UCC6HLzx9NaGKnTVHR2bANcRrhydumdHCnrT3i2,,9,,,B6Eryy6CLCSVwvC3SGSyhdNxgDDdsgGULBZ5fARMUs7u,EFG5HSQ72bjEoU9kpms9bjjdQjhQ6Zm3u442Z6zgJMVP,,,,,
